resourceId,name,address,code,lat,lon,total_parking,basic_fee,add_fee,add_unit_min,daily_max_fee,prk_hm,last_sync,pklt_knd,pklt_knd_nm
1452740,창경궁로1 관광버스 주차허용 구간(시),종로구 와룡동 2-86 (창경궁주차장~홍화문),1452740,37.57978415545455,126.99640169909092,1,0,0,0,0,0,2021-09-03T07:55:20.000Z,NS,노상 주차장
1452743,사직로2 관광버스 주차허용 구간(시),종로구 내자동 131-0 내자동136(사직이용원) ~ 내자동75-4(가로등),1452743,37.57586601111112,126.9711020211111,1,0,0,0,0,0,2021-09-03T02:28:27.000Z,NS,노상 주차장
1453742,당고개위 공영주차장(시),노원구 상계동 111-568,1453742,37.67052751043478,127.08057842956522,1,260,260,5,0,5,2021-11-11T01:34:30.000Z,NS,노상 주차장
1453816,수락산디자인서울거리(구),노원구 상계동 996-2,1453816,37.674517816963444,127.0603373672061,1,150,0,0,19800,5,2019-06-10T01:02:15.000Z,NS,노상 주차장
1453847,유경백화점뒤(구),노원구 중계동 364-16,1453847,37.649447683929594,127.07716839480041,1,250,0,0,33000,5,2019-06-10T01:02:23.000Z,NS,노상 주차장
1453857,주공7단지옆(구),노원구 상계동 693-5,1453857,37.65627316426457,127.06099617477423,1,250,0,0,33000,5,2019-06-10T01:02:23.000Z,NS,노상 주차장
1453979,(구)북부지법주변(구),노원구 공릉동 629-1,1453979,37.61949414272728,127.07744403454544,1,250,0,0,33000,5,2019-06-10T01:03:23.000Z,NS,노상 주차장
1454036,주공5단지옆(구),노원구 중계동 359-16,1454036,37.6516126911079,127.076433660723,1,250,0,0,33000,5,2019-06-10T01:03:59.000Z,NS,노상 주차장
1454047,주공3단지상가주변(구),노원구 상계동 736-0,1454047,37.663339766,127.076523619,1,250,0,0,33000,5,2019-06-10T01:04:04.000Z,NS,노상 주차장
1454055,주공6단지상가주변(구),노원구 상계동 723-2,1454055,37.65309425002239,127.06163245775446,1,250,0,0,33000,5,2019-06-10T01:04:08.000Z,NS,노상 주차장
1454202,청구건영아파트옆(구),노원구 중계동 360-4,1454202,37.64904874557911,127.07615672924794,1,250,0,0,33000,5,2019-06-10T01:05:38.000Z,NS,노상 주차장
1454316,신한증권옆(구),노원구 중계동 366-12,1454316,37.65130608644397,127.07755121030033,1,250,0,0,33000,5,2019-06-10T01:06:23.000Z,NS,노상 주차장
1454338,주공12단지상가뒤(구),노원구 상계동 647-1,1454338,37.66604188960118,127.05818286734959,1,250,0,0,33000,5,2019-06-10T01:06:33.000Z,NS,노상 주차장
1454485,주공11단지상가뒤(구),노원구 상계동 652-4,1454485,37.66582830294914,127.05674699109149,1,250,0,0,33000,5,2019-06-10T01:07:35.000Z,NS,노상 주차장
1459843,유진상가앞(구),서대문구 홍제동 294-1,1459843,37.59134492339422,126.94287951460706,1,250,0,0,0,5,2019-06-10T01:14:14.000Z,NS,노상 주차장
1473060,봉상시길(구),송파구 잠실동 193-11,1473060,37.50982629593716,127.0804401812653,1,250,0,0,0,5,2023-07-18T06:45:58.000Z,NS,노상 주차장
1473190,방이습지 노상공영주차장(구),송파구 방이동 452-12,1473190,37.50797401867574,127.13736497728523,1,150,150,5,0,5,2023-07-05T09:16:17.000Z,NS,노상 주차장
1473902,로데오길(A) 노상공영주차장(구),송파구 가락동 107-18,1473902,37.49015576815405,127.12357110233911,1,150,150,5,0,5,2023-07-18T01:47:16.000Z,NS,노상 주차장
1474014,위례성길(A) 노상공영주차장(구),송파구 방이동 94-3,1474014,37.51663991299179,127.11468689974487,1,250,250,5,0,5,2023-07-05T09:08:41.000Z,NS,노상 주차장
147462,부영그린 공영노상주차장(구),양천구 목동 908-35,147462,37.536864686110675,126.88149956751263,1,150,0,0,9000,5,2023-12-06T09:00:52.000Z,NS,노상 주차장
1475017,성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,1475017,37.517704984321384,127.10503895121104,1,250,250,5,,5,2023-07-18T06:45:10.000Z,NS,노상 주차장
1475183,공유) 상도2동 170-27(구),동작구 상도동 170-13,1475183,37.50482481502385,126.94136999433144,1,0,0,0,0,0,2019-12-23T06:53:23.000Z,NS,노상 주차장
1476106,공유) 사당1동 가블럭(구),동작구 사당동 1001-37,1476106,37.483492698960404,126.97748947088641,1,0,0,0,0,0,2019-12-23T07:55:49.000Z,NS,노상 주차장
1477107,동작갯마을(구),동작구 동작동 102-65,1477107,37.49608951772659,126.98261266238188,1,150,0,0,35000,5,2019-06-10T01:09:43.000Z,NS,노상 주차장
1477183,공유) 사당3동 다블럭(구),"동작구 사당동 169-16 ",1477183,37.48475060311806,126.97355748776913,1,0,0,0,0,0,2019-12-23T08:05:02.000Z,NS,노상 주차장
1477324,동작대교(위) 공영주차장(시),동작구 동작동 316-3,1477324,37.50538889798043,126.98034034911589,1,260,260,5,0,5,2022-09-07T00:20:41.000Z,NS,노상 주차장
1485874,삼성동제1공영(구),관악구 신림동 808-499,1485874,37.46778212102467,126.93076315407484,1,150,0,0,0,5,2019-06-10T01:25:26.000Z,NS,노상 주차장
1486476,조원동제2공영(구),관악구 신림동 1675-8,1486476,37.48353252372416,126.90310943422885,1,250,0,0,0,5,2019-06-10T01:25:38.000Z,NS,노상 주차장
1486477,조원동제2공영(구),관악구 신림동 1675-7,1486477,37.48343282341416,126.90468453929181,1,250,0,0,0,5,2019-06-10T01:25:39.000Z,NS,노상 주차장
1486516,조원동제2공영(구),관악구 신림동 1676-4,1486516,37.48367889814381,126.90312786672078,1,250,0,0,0,5,2019-06-10T01:25:46.000Z,NS,노상 주차장
1486978,신림동제2공영(구),관악구 신림동 1472-1,1486978,37.48474926117245,126.92508172157073,1,250,0,0,0,5,2020-11-04T02:17:35.000Z,NS,노상 주차장
1486996,낙성대제2공영(구),관악구 봉천동 220-8,1486996,37.47462431192308,126.95990885500001,1,150,0,0,0,5,2019-06-10T01:24:22.000Z,NS,노상 주차장
1486998,낙성대제1공영(구),관악구 봉천동 1627-10,1486998,37.47777196086956,126.95881808130436,1,150,0,0,0,5,2019-06-10T01:24:23.000Z,NS,노상 주차장
1487237,서원동제1공영(구),관악구 신림동 1642-7,1487237,37.482776548025406,126.92752571046839,1,250,0,0,0,5,2019-06-10T01:25:02.000Z,NS,노상 주차장
1490929,공유) 151-100(구),강남구 삼성동 111-57,1490929,37.51833465727931,127.05591759130594,1,0,0,0,0,0,2019-10-11T01:42:52.000Z,NS,노상 주차장
1494887,선릉로132길 노상공영 주차장(구),강남구 청담동 77-84,1494887,37.51821467019275,127.04260157114496,1,400,400,5,,5,2023-07-20T01:34:16.000Z,NS,노상 주차장
1495263,헌릉로745길(구),강남구 율현동 101-10,1495263,37.46960890607907,127.11875191162733,1,300,600,5,24000,5,2019-09-10T11:37:56.000Z,NS,노상 주차장
1495384,도산대로45길(구),강남구 신사동 668-46 도산공원 앞길,1495384,37.523963280248225,127.03409332949406,1,400,800,5,30000,5,2019-11-29T02:13:00.000Z,NS,노상 주차장
1495386,영동대로106길(구),강남구 삼성동 172-7,1495386,37.51408092530091,127.06399373219091,1,300,600,5,24000,5,2019-09-20T11:33:50.000Z,NS,노상 주차장
1495404,도산대로45길(구),강남구 신사동 668-23 도산공원 앞길,1495404,37.52306530551867,127.03550378798218,1,400,800,5,30000,5,2019-11-29T02:13:02.000Z,NS,노상 주차장
1495470,대치동507-3(구),강남구 대치동 507-3,1495470,37.493363368656006,127.0626703244429,1,300,600,5,24000,5,2019-09-10T11:35:00.000Z,NS,노상 주차장
1495562,압구정로29길(구),강남구 압구정동 453-0,1495562,37.5295583306272,127.02789937076764,1,200,400,5,16000,5,2019-09-10T11:44:00.000Z,NS,노상 주차장
1495566,논현로28길 노상공영 주차장(구),강남구 도곡동 524-0,1495566,37.48278364329619,127.04371951255183,1,300,300,5,0,5,2023-07-20T02:59:24.000Z,NS,노상 주차장
1495580,테헤란로64길(구),강남구 대치동 1011-19,1495580,37.503369896775894,127.0510238525228,1,400,800,5,30000,5,2019-09-20T11:39:13.000Z,NS,노상 주차장
1495582,도산대로45길(구),강남구 신사동 668-23,1495582,37.52306530551867,127.03550378798218,1,400,4800,60,0,5,2023-08-21T01:53:43.000Z,NS,노상 주차장
1495593,선릉로146길 노상공영주차장(구),강남구 청담동 77-27,1495593,37.52219950420322,127.04140360106845,1,400,0,0,,5,2023-07-18T07:59:53.000Z,NS,노상 주차장
1495596,영동대로85길(구),강남구 대치동 1012-15,1495596,37.50689770088386,127.05833027342071,1,400,,,,5,2019-09-20T11:37:39.000Z,NS,노상 주차장
1495622,남부순환로397길(구),강남구 대치동 600-13,1495622,37.4941321007702,127.06040856908226,1,300,600,5,24000,5,2020-04-21T08:23:32.000Z,NS,노상 주차장
1495682,영동대로96길(구),강남구 삼성동 172-41,1495682,37.51141090894855,127.06518504373561,1,300,600,5,24000,5,2019-09-20T11:32:18.000Z,NS,노상 주차장
1495712,헌릉로745길(구),강남구 율현동 98-5,1495712,37.47104577914667,127.11877563817089,1,300,600,5,24000,5,2019-09-10T11:36:57.000Z,NS,노상 주차장
1495734,언주로147길(구),강남구 논현동 279-22 언북중학교 뒷길,1495734,37.51958537731985,127.0325565144698,1,400,800,5,30000,5,2019-11-29T01:59:45.000Z,NS,노상 주차장
1495805,영동대로85길(구),강남구 대치동 1012-111,1495805,37.506056238158216,127.05923163163996,1,400,,,,5,2019-09-20T11:37:52.000Z,NS,노상 주차장
1495861,헌릉로745길(구),강남구 율현동 113-5,1495861,37.468934319164106,127.11996097173298,1,300,600,5,24000,5,2019-09-10T11:37:17.000Z,NS,노상 주차장
1495907,언주로171길(구),강남구 신사동 668-11,1495907,37.52815373120666,127.03254080296568,1,400,800,5,30000,5,2019-09-20T11:41:51.000Z,NS,노상 주차장
1496045,영동대로106길(구),강남구 삼성동 172-21,1496045,37.51329456039069,127.06158714139349,1,300,600,5,24000,5,2019-09-20T11:33:42.000Z,NS,노상 주차장
1496159,대치유수지(구),강남구 대치동 78-29,1496159,37.505237397943255,127.06818330005024,1,200,400,5,16000,5,2019-09-10T11:41:12.000Z,NS,노상 주차장
1496216,압구정고가1 공영주차장(시),강남구 신사동 668-0,1496216,37.526086378947376,127.02840881578948,1,500,500,5,0,5,2021-10-07T07:41:33.000Z,NS,노상 주차장
1496233,동호대교(남) 공영주차장(시),강남구 압구정동 435-0,1496233,37.530921847222224,127.02479469166666,1,170,170,5,0,5,2021-10-07T07:36:27.000Z,NS,노상 주차장
1496373,압구정고가2 공영주차장(시),강남구 신사동 668-0,1496373,37.52565480105263,127.02839446842101,1,500,500,5,0,5,2021-10-07T07:43:41.000Z,NS,노상 주차장
1496801,개포주공5단지북측(구),"강남구 개포동 186-4 ",1496801,37.488604498703715,127.06808826962961,1,300,300,5,0,5,2025-07-17T09:10:18.000Z,NS,노상 주차장
1499502,대림역2 공영주차장(시),구로구 구로동 73-9,1499502,37.49565202246443,126.89375230461785,1,260,260,5,0,5,2021-10-07T06:24:44.000Z,NS,노상 주차장
1499533,제방도로 공영주차장(시),구로구 구로동 69-5,1499533,37.489025996,126.887961293,1,120,120,5,0,5,2021-10-07T07:16:10.000Z,NS,노상 주차장
1503177,화곡8동 배다리동길(구),강서구 화곡동 890-0,1503177,37.52900110622372,126.84891833861636,1,200,200,5,10000,5,2019-06-10T01:47:56.000Z,NS,노상 주차장
1503325,화곡1동 배다리서길(구),강서구 화곡동 914-3,1503325,37.52883689716146,126.84539700057508,1,200,250,5,10000,5,2019-06-10T01:48:25.000Z,NS,노상 주차장
1503430,등촌3동 구암길(구),강서구 등촌동 695-0,1503430,37.5604399283495,126.84483813963857,1,250,250,5,10000,5,2019-06-10T01:48:57.000Z,NS,노상 주차장
1503473,화곡6동 방죽길(구),강서구 화곡동 1112-1,1503473,37.554157531716285,126.85244768376052,1,250,250,5,10000,5,2019-06-10T01:49:05.000Z,NS,노상 주차장
1503526,화곡4동 배다리동길(구),강서구 화곡동 842-11,1503526,37.53009086762464,126.85846017448675,1,200,200,5,10000,5,2019-06-10T01:49:22.000Z,NS,노상 주차장
1503530,화곡2동 배다리동길(구),강서구 화곡동 881-14,1503530,37.52927306778082,126.851830589378,1,200,200,5,10000,5,2019-06-10T01:49:24.000Z,NS,노상 주차장
1503674,화곡1동 달구지길(구),강서구 화곡동 361-1,1503674,37.53362921198739,126.83736685184076,1,250,250,5,10000,5,2019-06-10T01:49:54.000Z,NS,노상 주차장
1503981,화곡1동 배다리서길(구),강서구 화곡동 949-7,1503981,37.528543338809286,126.8466611962332,1,200,,,,5,2024-09-11T09:26:58.000Z,NS,노상 주차장
1504215,등촌3동 꿈나무길(구),강서구 등촌동 701-0,1504215,37.559922523181875,126.84710417992518,1,250,250,5,10000,5,2019-06-10T01:43:55.000Z,NS,노상 주차장
1504402,방신시장 고객주차장(구),강서구 방화동 858-0,1504402,37.57228767150184,126.81343717891258,1,250,0,0,0,5,2019-06-10T01:45:49.000Z,NS,노상 주차장
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,1504483,37.563249825625014,126.86111619337495,1,100,100,5,5000,5,2019-06-10T01:46:24.000Z,NS,노상 주차장
1504492,꿈나무길 노상공영주차장(구),강서구 등촌동 709-16,1504492,37.5600068677966,126.84649171067801,1,250,,,,5,2024-09-11T08:56:23.000Z,NS,노상 주차장
1504622,망원 유료 주차장(구),마포구 망원동 394-79,1504622,37.55236622781548,126.90471302020009,1,150,150,5,0,5,2019-06-10T01:46:47.000Z,NS,노상 주차장
1504664,용강동 노상 공영주차장(구),마포구 용강동 122-15,1504664,37.541054734102644,126.94152979185218,1,250,250,5,0,5,2019-06-10T01:46:59.000Z,NS,노상 주차장
1504727,동교동 노상 공영주차장(구),마포구 서교동 332-1,1504727,37.556135922554255,126.92644204785304,1,400,400,5,0,5,2019-06-10T01:47:22.000Z,NS,노상 주차장
1504809,방화로 공영주차장(시),강서구 공항동 796-0,1504809,37.55472763098449,126.81643673107317,1,120,120,5,0,5,2023-10-12T06:50:54.000Z,NS,노상 주차장
1505123,경남 공영주차장(구),마포구 서교동 376-5,1505123,37.55460974523811,126.9198229057143,1,250,250,5,0,5,2019-06-10T01:35:18.000Z,NS,노상 주차장
1506723,청기와 유료 주차장(구),마포구 서교동 479-4,1506723,37.55474610454671,126.9130476579792,1,250,250,5,0,5,2022-01-27T09:44:50.000Z,NS,노상 주차장
1506891,연남 유료 주차장(구),마포구 연남동 258-3,1506891,37.56202320426392,126.92410971156079,1,250,250,5,0,5,2019-06-10T01:32:28.000Z,NS,노상 주차장
1506897,연남 유료 주차장(구),마포구 연남동 228-40,1506897,37.56258660706041,126.92483861561942,1,250,250,5,0,5,2019-06-10T01:32:30.000Z,NS,노상 주차장
1507472,연남 유료 주차장(구),마포구 연남동 258-16,1507472,37.5614615198774,126.92411419043584,1,250,250,5,0,5,2019-06-10T01:39:20.000Z,NS,노상 주차장
1507474,연남 유료 주차장(구),마포구 연남동 259-9,1507474,37.5613829036583,126.92410670351975,1,250,250,5,0,5,2019-06-10T01:39:21.000Z,NS,노상 주차장
1507712,연남 유료 주차장(구),마포구 연남동 228-20,1507712,37.56312994786805,126.92545797904793,1,250,250,5,0,5,2019-06-10T01:27:26.000Z,NS,노상 주차장
1508123,연남 유료 주차장(구),마포구 연남동 258-14,1508123,37.56160077630265,126.92412796525991,1,250,250,5,0,5,2019-06-10T01:30:00.000Z,NS,노상 주차장
1508165,합정 노상 공영주차장(구),마포구 서교동 394-22,1508165,37.54927439009059,126.91518302895894,1,400,400,5,0,5,2019-06-10T01:30:02.000Z,NS,노상 주차장
1509280,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,1509280,37.56804222921713,126.99789186349942,1,750,750,5,0,5,2022-09-30T09:30:21.000Z,NS,노상 주차장
1509377,세운대림상가(서측)(구),중구 산림동 207-1,1509377,37.5680405012869,126.9953691979293,1,500,500,5,0,5,2023-02-17T07:40:08.000Z,NS,노상 주차장
1509409,동대문비즈센터앞 이륜차 주차장(구),중구 신당동 200-5 0,1509409,37.56719460622082,127.01277113148757,1,0,0,0,0,0,2019-06-10T01:39:28.000Z,NS,노상 주차장
1509662,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,1509662,37.56889347169399,127.00207034544822,1,750,750,5,0,5,2022-09-30T09:35:16.000Z,NS,노상 주차장
1509667,청계5가 공영주차장(시),중구 을지로6가 17-442 0,1509667,37.569567592908896,127.00819504971226,1,750,750,5,0,5,2022-06-14T05:30:49.000Z,NS,노상 주차장
1509744,한진면세점 앞(구),중구 남대문로5가 533-0,1509744,37.556190785837416,126.97543629239894,1,250,250,5,,5,2023-02-16T08:51:38.000Z,NS,노상 주차장
1509757,이화여고 앞(구),중구 순화동 1-139,1509757,37.56524230949404,126.96846716043166,1,250,250,5,0,5,2023-02-16T08:53:12.000Z,NS,노상 주차장
1509797,공유) 삼풍상가3구간(14~17)(구),중구 을지로4가 310-68 0,1509797,37.56611597053424,126.99558116001754,1,1500,500,10,0,30,2022-06-16T02:28:26.000Z,NS,노상 주차장
1509870,중앙의료원옆 이륜차 주차장(구),중구 을지로6가 18-79 0,1509870,37.56729944753914,127.00608350038809,1,0,0,0,0,0,2019-06-10T01:27:57.000Z,NS,노상 주차장
1509934,세운대림상가(동측)(구),중구 산림동 207-2,1509934,37.56752953135842,126.99542891409638,1,500,500,5,0,5,2023-02-17T07:55:38.000Z,NS,노상 주차장
1509989,성산로 관광버스 주차허용 구간(시),마포구 성산동 117-1,1509989,37.56591313984344,126.91362301758694,1,0,0,0,0,0,2021-08-31T00:52:59.000Z,NS,노상 주차장
1510016,청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,1510016,37.569505736,127.007371814,1,750,750,5,0,5,2022-09-30T09:34:03.000Z,NS,노상 주차장
1010089,초안산근린공원주차장(구),도봉구 창동 24-0,1010089,37.63354654,127.041116982,71,0,300,10,0,,2022-01-12T06:16:35.000Z,NW,노외 주차장
1012254,마들스타디움(근린공원)(구),노원구 상계동 770-2,1012254,37.64367511436389,127.05798586176407,177,150,150,5,11000,5,2019-06-10T00:36:13.000Z,NW,노외 주차장
1013181,마장동(건물) 공영주차장(구),성동구 마장동 463-2,1013181,37.56996805245046,127.03510376366461,54,50,50,5,,5,2023-06-28T04:25:08.000Z,NW,노외 주차장
1025695,영등포여고 공영(구),영등포구 신길동 184-3,1025695,37.510556798,126.91196934,98,50,50,5,0,5,2023-06-30T06:53:00.000Z,NW,노외 주차장
1025696,당산근린공원 공영(구),영등포구 당산동3가 385-0,1025696,37.52554507178421,126.89577762856109,190,150,150,5,0,5,2023-06-30T06:22:17.000Z,NW,노외 주차장
1025697,대림운동장(구),영등포구 대림동 780-0,1025697,37.49923824170827,126.89444474098582,192,50,50,5,,5,2023-06-30T06:39:15.000Z,NW,노외 주차장
1027845,휘경마을 공영주차장(구),동대문구 휘경동 308-32,1027845,37.5880691,127.05809327,78,500,500,10,10000,10,2019-06-10T00:36:14.000Z,NW,노외 주차장
1028036,중산공영주차장(구),동대문구 답십리동 23-3,1028036,37.568644144335074,127.05884998824462,58,1000,0,0,10000,60,2019-06-10T00:33:16.000Z,NW,노외 주차장
1028245,방학동 도깨비시장 공영주차장(구),도봉구 방학동 632-1,1028245,37.664593520219036,127.0339792787423,81,100,100,5,0,5,2022-09-19T04:46:19.000Z,NW,노외 주차장
1032247,은평평화공원(구),은평구 녹번동 153-1,1032247,37.60535202205021,126.92314001887434,143,150,150,5,0,5,2019-11-27T05:31:23.000Z,NW,노외 주차장
1033125,압구정 428 공영주차장(구),강남구 압구정동 428-0,1033125,37.52700446254387,127.02646406371402,344,400,400,5,,5,2020-07-07T09:25:48.000Z,NW,노외 주차장
1033590,신림동공영주차장(구),관악구 신림동 1456-3,1033590,37.48736193608164,126.9234678762868,191,250,250,5,0,5,2019-06-10T00:36:15.000Z,NW,노외 주차장
1033754,포이초교 공영주차장(구),강남구 개포동 1273-0,1033754,37.475605769071876,127.05233983303012,189,200,200,5,,5,2020-07-08T09:09:52.000Z,NW,노외 주차장
1034344,수유2동 공영주차장(구),강북구 수유동 660-30,1034344,37.64604829717753,127.02192575009275,62,150,150,5,10000,5,2019-06-10T00:33:48.000Z,NW,노외 주차장
1034345,송중동(임시)공영주차장(구),강북구 미아동 860-123,1034345,37.61102587418398,127.03352576167958,6,200,200,5,10000,5,2019-06-10T00:33:48.000Z,NW,노외 주차장
1037569,바람개비주차장(구),양천구 목동 919-8,1037569,37.53044348098516,126.87429526652559,186,150,150,5,9000,5,2020-09-02T06:46:30.000Z,NW,노외 주차장
1037932,구로디지털단지역 공영주차장(시),구로구 구로동 810-3,1037932,37.48543179,126.90124331,91,260,260,5,18700,5,2024-08-09T01:19:49.000Z,NW,노외 주차장
1040011,상계2동 공영주차장(구),노원구 상계동 373-13,1040011,37.65674578045146,127.0675346053105,108,150,150,5,11000,5,2019-06-10T00:35:52.000Z,NW,노외 주차장
1040225,논현로22길(시),강남구 개포동 1266-0,1040225,37.48149637668632,127.04821844306556,97,200,200,5,,5,2020-07-08T09:08:02.000Z,NW,노외 주차장
1041839,신당동 공영주차장(구),중구 신당동 300-6,1041839,37.562065262313894,127.01445545040337,76,200,200,5,0,5,2023-07-25T01:10:55.000Z,NW,노외 주차장
1041840,남산동 공영주차장(구),중구 남산동2가 30-4,1041840,37.559245637003,126.98555360351772,48,250,250,5,0,5,2023-07-25T01:14:09.000Z,NW,노외 주차장
1041948,충현어린이공원 공영주차장(구),중구 신당동 432-524,1041948,37.552123062925844,127.00519473980506,22,0,0,0,0,0,2022-10-18T06:30:35.000Z,NW,노외 주차장
1041991,불암산 공영주차장(구),노원구 중계동 26-0,1041991,37.660298739,127.07406291,39,150,150,5,,5,2021-01-21T08:13:56.000Z,NW,노외 주차장
1042402,역삼1문화센터 공영주차장(구),강남구 역삼동 829-20,1042402,37.49518899002031,127.03320717621705,118,400,400,5,,5,2020-07-07T09:15:30.000Z,NW,노외 주차장
1042405,언북초교 공영주차장(구),강남구 청담동 27-0,1042405,37.522895993,127.052536986,225,300,300,5,,5,2020-07-08T01:55:51.000Z,NW,노외 주차장
1042406,삼성1문화센터 공영주차장(구),강남구 삼성동 161-2,1042406,37.51434018633624,127.0626318030508,70,400,400,5,,5,2020-07-07T09:19:30.000Z,NW,노외 주차장
1042410,논현초교 공영주차장(구),강남구 논현동 168-0,1042410,37.518832983,127.027049092,192,300,300,5,,5,2020-07-08T02:14:48.000Z,NW,노외 주차장
1042421,언주초 공영주차장(구),강남구 도곡동 922-0,1042421,37.48665136398172,127.03711280424668,191,200,200,5,,5,2020-07-08T09:22:55.000Z,NW,노외 주차장
1051018,연광초교지하공동주차장(구),은평구 불광동 400-6,1051018,37.6238768682208,126.92417184701642,152,100,100,5,0,5,2019-11-27T05:32:40.000Z,NW,노외 주차장
1051043,구파발역 공영주차장(시),은평구 진관동 70-1,1051043,37.63800702,126.91932176,399,170,170,5,12200,5,2025-08-18T07:03:43.000Z,NW,노외 주차장
1052723,살곶이(평면) 공영주차장(구),성동구 사근동 104-0,1052723,37.55384155739463,127.04884921380963,102,50,50,5,,5,2023-06-28T04:31:02.000Z,NW,노외 주차장
1052737,응봉역공영주차장(구),성동구 응봉동 3-11,1052737,37.55042990711557,127.03444727056416,64,,,,,,2020-04-28T06:33:44.000Z,NW,노외 주차장
1052741,마장축산물시장(건물) 공영주차장(구),성동구 마장동 525-1,1052741,37.57147751082669,127.03991797052079,117,250,250,5,,5,2023-06-28T04:29:00.000Z,NW,노외 주차장
1053712,볏골공원 지하공영주차장(구),강서구 화곡동 98-99,1053712,37.54147407139093,126.84439080039725,231,1200,100,5,,60,2023-07-19T09:07:11.000Z,NW,노외 주차장
1056832,한누리(구),동작구 사당동 1046-1,1056832,37.47743578,126.97707837,45,150,150,5,35000,5,2019-06-10T00:31:04.000Z,NW,노외 주차장
1056834,동작주차공원(구),동작구 동작동 326-0,1056834,37.50239843778292,126.97789663964242,147,100,100,5,,5,2019-06-10T00:31:05.000Z,NW,노외 주차장
1059009,신사동 제1공영주차장(구),관악구 신림동 511-1,1059009,37.484428740585216,126.91543981104849,41,50,50,5,0,5,2019-06-10T00:33:25.000Z,NW,노외 주차장
1079122,길음역환승주차장(구),성북구 하월곡동 104-112,1079122,37.604233519908625,127.02578080486195,147,150,150,5,10000,5,2019-06-10T00:37:28.000Z,NW,노외 주차장
1140909,잠원동방음언덕형공영주차장(구),서초구 잠원동 10-33,1140909,37.516185359576575,127.0163008364151,60,300,300,10,0,10,2024-01-26T05:40:39.000Z,NW,노외 주차장
1140910,반포2동 공영주차장(구),서초구 반포동 5-1,1140910,37.50409293521485,126.99541779220979,134,300,300,10,0,10,2019-06-10T00:32:55.000Z,NW,노외 주차장
1140911,반포서래공영주차장[서래마을 3호점](구),서초구 반포동 95-13,1140911,37.49814580760139,126.99781824324126,7,150,150,5,0,5,2023-06-26T02:09:53.000Z,NW,노외 주차장
1140956,청계산 청룡주차장(구),서초구 신원동 224-3,1140956,37.446549362415595,127.05994473842752,41,200,200,10,3000,10,2019-06-10T00:35:59.000Z,NW,노외 주차장
1163833,봉천복개3 공영주차장(시),관악구 봉천동 1467-3,1163833,37.48825406081967,126.93046808704919,1,220,220,5,,5,2024-01-18T09:40:36.000Z,NS,노상 주차장
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,1167546,37.46656827523809,126.88994941952383,1,400,400,5,0,5,2023-10-12T02:27:30.000Z,NS,노상 주차장
1189778,신답고가 주변(구),동대문구 답십리동 530-6,1189778,37.56922944727051,127.05103682462263,1,500,500,10,36000,10,2019-06-10T00:58:50.000Z,NS,노상 주차장
1193467,동대문소방서노상(구),동대문구 장안동 434-0,1193467,37.564022363509544,127.06683321920153,1,500,500,10,36000,10,2019-06-10T00:58:41.000Z,NS,노상 주차장
119824,여의도공원앞1 노상주차장(구),영등포구 여의도동 2-11,119824,37.5256949804817,126.92423598371877,1,500,1000,10,20000,5,2020-09-09T01:42:19.000Z,NS,노상 주차장
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,1208601,37.568867743333335,126.99664286888888,1,750,750,5,0,5,2022-09-30T09:28:29.000Z,NS,노상 주차장
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,1210657,37.56937816716487,126.99965070235261,1,750,750,5,0,5,2022-09-30T09:32:42.000Z,NS,노상 주차장
1234305,가마산고가밑 공영주차장(시),구로구 구로동 414-13,1234305,37.49286542722221,126.88259436944446,1,120,120,5,0,5,2025-07-01T09:03:59.000Z,NS,노상 주차장
1235522,청계3(남) 공영주차장(시),중구 주교동 51-3,1235522,37.569019493,126.99955476999999,1,750,750,5,0,5,2022-09-30T09:31:09.000Z,NS,노상 주차장
1235665,청계6(청평화) 공영주차장(시),중구 신당동 217-91 0,1235665,37.569598652,127.015038456,1,450,450,5,0,5,2022-07-21T08:47:42.000Z,NS,노상 주차장
1236307,청계1(남) 공영주차장(시),중구 수표동 65-4,1236307,37.56794291161285,126.98879968228957,1,750,750,5,,5,2022-09-30T09:26:40.000Z,NS,노상 주차장
1236552,소파로케이블카앞 관광버스전용 주차장(시),중구 회현동1가 1-15,1236552,37.55544055681207,126.98383218648176,1,0,0,0,0,0,2023-07-12T06:59:08.000Z,NS,노상 주차장
1236612,남대문 화물 공영주차장(시),중구 남대문로4가 24-1,1236612,37.560851746666664,126.97767675666667,1,400,400,5,,5,2022-07-25T00:27:13.000Z,NS,노상 주차장
1237608,해운센터 앞(구),중구 소공동 59-0,1237608,37.563173500951294,126.98075259852179,1,600,600,5,,5,2023-02-16T08:47:36.000Z,NS,노상 주차장
1247636,신설동 공영주차장(시),동대문구 신설동 114-29,1247636,37.57252061,127.02425684,71,260,260,5,18700,5,2023-12-29T01:03:54.000Z,NW,노외 주차장
